id1,id2
2600,6985
2600,2223
2600,343
2600,8108
2600,8614
2600,9094
2600,4855
2600,6772
2600,9371
2600,4791
2600,3768
2600,5977
2600,4798
2600,5165
2600,3991
2600,5024
2600,2222
2600,1889
2600,1781
2600,6848
2600,7308
2600,4923
2600,3885
2600,3412
2600,6162
2600,6474
2600,7078
2600,7632
2600,6729
2600,685
2600,3605
2600,3967
2600,6760
2600,5930
2600,44
2600,7582
2604,3889
2604,625
2604,7005
2604,6383
2605,9108
2605,7689
2605,8263
2605,9513
2605,7155
2605,4271
2605,4555
2605,7902
2605,8930
2605,7915
2605,1771
2611,9208
2611,2748
2611,9898
2611,1421
2611,6967
2611,5442
2611,5276
2613,4520
2613,7628
2613,2695
2613,1678
2613,3772
2613,8186
2613,2773
2614,7086
2614,9159
2614,1602
2614,7043
2614,1581
2614,3898
2614,5778
2614,3659
2615,6490
2615,7626
2615,8424
2615,2368
2615,2036
2619,1102
2619,4906
2619,5068
2619,9278
2619,3209
2619,4148
2619,6063
2619,5300
2619,3261
2619,9641
2619,2234
2619,9521
2619,6867
2619,5781
2619,3794
2620,6433
2620,3609
2620,8011
2620,507
2627,8112
2632,8078
2633,8895
2633,8125
2633,6913
2635,9480
2635,138
2639,158
2639,1789
2639,2982
2639,5082
2639,8050
2639,6721
2639,7876
2639,2352
2639,5491
2639,7469
2639,2312
2644,1669
2646,9894
2646,8151
2647,7184
2647,8964
2647,5654
2647,4443
2649,8139
2649,967
2649,5868
2649,8410
2649,3068
2649,9961
2649,877
2651,1193
2651,9010
2657,8113
2657,4144
2657,1790
2657,749
2659,1651
2664,5182
2664,7350
2664,6948
2666,4989
2667,8050
2667,5276
2668,3408
2671,6952
2671,6573
2671,9601
2674,6185
2674,7529
2674,8139
2674,9212
2674,4571
2680,7163
2680,8494
2683,3402
2685,8108
2687,6896
2688,9993
2690,187
2695,7628
2695,4520
2695,8689
2695,894
2695,6580
2695,5231
2695,5165
2700,7311
2708,7233
2708,917
2708,7320
2708,1469
2708,9245
2708,4959
2708,3647
2708,6373
2708,1054
2708,2804
2708,799
2708,6620
2708,378
2708,1744
2708,5091
2708,8969
2708,3753
2708,1937
2708,1474
2708,97
2708,5162
2708,9478
2708,2039
2708,5029
2708,7469
2708,8686
2708,1082
2708,4068
2708,3811
2710,2401
2713,7552
2713,7703
2713,6532
2715,911
2717,2771
2717,8757
2717,4924
2717,456
2717,1189
2717,5043
2717,4513
2717,7061
2717,6003
2717,3576
2719,4867
2719,1710
2719,1786
2719,3358
2719,5137
2721,7305
2721,5536
2721,223
2721,8260
2721,5998
2721,1311
2721,1577
2721,4089
2721,8270
2721,6684
2721,6838
2721,8585
2721,2477
2721,6850
2721,3026
2721,2246
2721,3559
2721,9033
2721,3193
2721,8711
2721,4975
2721,4139
2721,2518
2721,9145
2721,3112
2721,5460
2721,2288
2721,3128
2721,2946
2721,9908
2721,4316
2721,8085
2721,189
2721,7237
2721,6439
2723,506
2723,3075
2724,3161
2724,2486
2724,6518
2724,5055
2729,6462
2730,7877
2730,704
2730,51
2730,7743
2732,146
2736,4055
2743,6024
2743,6923
2743,9301
2743,1380
2743,7031
2744,823
2745,6873
2746,3423
2746,236
2746,4880
2746,8266
2746,7433
2746,6539
2746,1444
2746,8603
2746,9301
2748,9181
2748,8855
2748,9578
2748,7844
2748,9472
2748,1354
2748,5774
2748,2481
2755,2524
2755,4636
2755,2366
2755,8955
2755,2234
2755,4303
2755,9284
2755,1509
2755,4983
2755,731
2755,4139
2755,6539
2755,7335
2756,1118
2756,5444
2756,9894
2756,9014
2756,1704
2756,2646
2756,7322
2756,7416
2756,5003
2758,5682
2760,3823
2760,2994
2760,5933
2760,1276
2760,7831
2766,1088
2770,9806
2772,7727
2773,1391
2773,9245
2773,5202
2773,9502
2773,6327
2773,3757
2773,1897
2773,226
2773,3772
2773,4409
2773,4855
2773,9961
2773,450
2773,1122
2773,338
2773,284
2773,3189
2773,5991
2773,2396
2773,8764
2773,3414
2773,4904
2773,1191
2773,229
2773,2648
2773,3437
2773,7334
2773,4818
2774,6445
2774,1618
2776,290
2777,8192
2777,9047
2777,8673
2777,2295
2777,2111
2777,8503
2777,1626
2782,9274
2785,3998
2785,2026
2785,1704
2785,8280
2790,8239
2790,6768
2790,6788
2790,3031
2790,2888
2790,1654
2790,486
2790,2499
2790,7416
2790,2425
2790,9033
2790,4009
2790,3308
2790,2864
2790,7300
2790,4290
2790,691
2790,748
2790,1246
2790,7723
2790,3310
2790,3454
2790,7610
2790,6594
2790,4645
2790,7393
2790,2394
2790,3559
2790,5798
2790,347
2790,924
2790,9291
2790,9086
2790,3391
2790,7122
2790,6640
2790,3025
2790,3566
2790,6632
2792,8755
2796,9490
2798,3209
2799,4176
2810,45
2815,3475
2815,7659
2815,2121
2815,2085
2815,2317
2815,5854
2815,8501
2815,3446
2815,6891
2815,5959
2815,6620
2815,8481
2815,9290
2815,9017
2815,5402
2815,4318
2815,7511
2815,165
2815,470
2815,2306
2815,4840
2815,9680
2815,8728
2815,798
2815,2894
2815,1
2815,5272
2815,6069
2815,9518
2815,113
2815,9869
2816,742
2818,1553
2818,6034
2818,6051
2818,9592
2818,4096
2818,5586
2818,1066
2818,4703
2818,7471
2818,5077
2818,9575
2818,5781
2818,4150
2818,3543
2818,5262
2818,9897
2822,1137
2822,6747
2823,6271
2823,9249
2823,2724
2823,6273
2823,6443
2823,2891
2823,8419
2828,6770
2828,6529
2828,2833
2828,4366
2828,6636
2828,8078
2828,2377
2828,6732
2828,242
2828,2859
2828,428
2828,188
2828,3967
2828,3735
2828,1122
2828,5898
2828,7677
2829,7185
2834,1625
2838,7346
2838,1207
2838,4358
2838,5308
2838,3096
2838,1243
2838,7551
2839,1247
2839,4634
2839,6112
2839,8892
2839,7989
2839,2656
2840,3883
2840,1749
2841,2667
2844,416
2844,4517
2844,5485
2844,8349
2845,5505
2849,804
2852,7396
2853,4242
2853,3897
2853,2838
2858,1431
2859,933
2859,5119
2859,2258
2859,7087
2859,3427
2859,5881
2859,9763
2859,8728
2860,588
2860,9186
2860,8776
2860,5985
2861,8497
2863,6518
2864,3473
2864,7431
2868,9929
2868,4960
2869,3088
2869,3047
2869,1636
2869,3760
2869,9289
2869,2936
2869,7021
2869,3870
2869,2915
2870,1980
2872,7653
2872,3463
2872,5399
2876,4113
2879,9444
2879,4586
2882,5240
2882,312
2882,2042
2882,8634
2882,3128
2882,2119
2882,4971
2884,8475
2884,8312
2884,1520
2885,1262
2886,4617
2887,3199
2887,1014
2888,9328
2888,5307
2888,3722
2888,1060
2888,1320
2889,2910
2889,1704
2889,4562
2893,6152
2895,762
2895,6127
2895,6939
2895,4282
2895,226
2895,6723
2895,529
2895,5516
2895,7334
2895,1146
2895,5898
2895,3114
2895,3437
2895,6729
2895,379
2895,1251
2895,3347
2895,3935
2895,4170
2896,6764
2897,854
2899,635
2899,7607
2903,9944
2903,3452
2904,3088
2905,3955
2905,9247
2906,23
2906,4277
2906,3316
2906,975
2906,3762
2906,42
2906,8885
2906,1009
2906,937
2906,5772
2906,1731
2906,5184
2906,5408
2906,7369
2906,958
2906,268
2906,9176
2906,580
2906,7030
2906,7211
2906,6332
2906,1556
2906,1353
2906,78
2906,5437
2906,6531
2906,7568
2906,6832
2906,8854
2906,5128
2906,1332
2908,3856
2909,6551
2915,6365
2927,6080
2927,4402
2927,6644
2928,4609
2928,871
2928,628
2930,1718
2930,4006
2930,7813
2930,8108
2930,7583
2930,5468
2930,2177
2930,5881
2930,6729
2930,8728
2930,1185
2936,6365
2936,8094
2936,1768
2941,5375
2941,9800
2941,7043
2941,571
2941,3711
2941,9114
2946,3065
2946,6996
2947,2114
2953,2186
2953,7414
2953,4306
2953,1186
2953,8519
2953,2097
2953,7229
2953,4226
2953,5620
2953,8404
2953,6171
2953,488
2953,193
2953,1073
2953,2864
2953,2237
2953,3403
2953,635
2953,4189
2953,4987
2953,7672
2953,1909
2953,4473
2953,664
2953,3499
2953,8120
2953,9525
2953,7660
2953,1782
2953,4422
2957,6546
2957,2808
2957,2431
2957,957
2957,8798
2957,2971
2957,4037
2957,4979
2957,7320
2957,5998
2957,9502
2957,1509
2957,1381
2957,1240
2957,4896
2957,150
2957,5562
2957,5959
2957,597
2957,3543
2957,9735
2957,1239
2957,2812
2957,2295
2957,4703
2957,3501
2957,5215
2957,1072
2957,4955
2957,8659
2957,8677
2957,10000
2957,4245
2957,5783
2957,9264
2957,9806
2957,6855
2957,6610
2957,197
2957,6932
2957,4109
2957,5942
2957,9288
2957,455
2957,380
2957,9955
2957,9476
2957,9485
2959,9648
2959,6080
2959,7997
2959,2922
2963,4285
2963,6167
2966,8072
2968,577
2973,8096
2973,786
2973,2042
2973,4176
2973,8752
2974,1426
2974,9259
2975,3023
2975,7524
2975,3547
2975,9031
2975,1289
2975,2748
2975,224
2975,9433
2975,585
2975,9525
2975,4960
2975,2481
2975,5778
2979,4590
2979,3237
2981,5571
2981,6039
2981,5272
2981,6205
2981,6657
2985,1088
2986,6088
2986,7305
2986,8376
2986,8333
2986,5893
2986,8054
2986,9502
2986,6820
2986,4382
2986,3546
2986,823
2986,543
2986,1852
2986,5497
2986,1043
2986,8430
2986,2119
2986,2699
2986,6619
2986,3711
2986,7632
2986,4075
2986,6481
2986,4971
2989,3974
2990,4941
2990,4715
2992,8210
2995,7184
2995,9667
2995,7117
2995,675
2995,8512
2995,7551
2995,6996
2997,4979
2997,2079
2997,295
2997,7911
2997,2477
2997,5368
2997,125
2997,8625
2997,1937
2997,3156
2997,8924
2997,5792
2997,7630
2997,7564
2997,1849
2997,9323
2997,8200
2997,1491
2997,976
2997,7836
2998,5018
2998,4763
2998,3721
2999,6089
2999,8422
2999,3997
2999,5151
2999,6837
2999,6380
2999,4608
2999,5989
2999,2085
2999,5536
2999,8470
2999,6190
2999,7320
2999,659
2999,2348
2999,1595
2999,5155
2999,5551
2999,5854
2999,2318
2999,8680
2999,6571
2999,2306
2999,8656
2999,1688
2999,6620
2999,3900
2999,2776
2999,113
2999,6341
2999,9323
2999,4823
2999,1642
2999,2092
2999,8446
2999,6689
2999,4953
2999,3229
2999,2997
2999,8926
2999,4630
2999,1226
2999,3998
2999,887
2999,9860
2999,5188
2999,295
2999,1319
2999,617
2999,1781
2999,6245
2999,8032
2999,5665
2999,7630
2999,4710
2999,9666
2999,2477
2999,8395
2999,8884
2999,1884
2999,4589
2999,4182
2999,7906
2999,3211
2999,772
2999,2248
2999,5417
2999,2212
2999,8405
2999,714
2999,3639
2999,8354
2999,7528
2999,5180
2999,5252
2999,4644
2999,3362
2999,5119
2999,9640
2999,2090
2999,7139
2999,82
3009,9374
3009,9017
3012,4684
3014,7666
3015,2566
3017,2619
3017,3081
3023,9808
3023,5407
3023,6999
3023,4122
3024,1418
3025,2476
3026,4450
3026,9900
3026,7836
3026,3128
3026,4139
3026,731
3027,8840
3029,1581
3034,2883
3038,3889
3038,3792
3038,9303
3038,1726
3038,1969
3038,5837
3038,8653
3038,4233
3038,1744
3042,4176
3045,3860
3046,3026
3046,3907
3046,5142
3046,8215
3046,9133
3046,9370
3046,7674
3046,3054
3046,1118
3046,8980
3046,6237
3046,8740
3046,4898
3046,8955
3046,5048
3046,2104
3046,1373
3046,9900
3046,3559
3046,3325
3046,5694
3046,9145
3046,9316
3046,4869
3046,9871
3046,7004
3046,2827
3046,2390
3046,3721
3046,7327
3049,4445
3049,928
3050,6421
3050,3060
3050,6891
3050,1452
3050,529
3050,7280
3050,3726
3050,8775
3050,7334
3050,8379
3050,8822
3050,9727
3050,288
3050,8884
3050,5297
3051,6717
3051,8239
3051,7659
3051,5955
3051,2230
3051,394
3051,917
3051,8305
3051,9969
3051,6966
3051,155
3051,2122
3051,2982
3051,6951
3051,8433
3051,3746
3051,2276
3051,9408
3051,1246
3051,2981
3051,3183
3051,2997
3051,4922
3051,1571
3051,8
3051,6373
3051,256
3051,9592
3051,657
3051,597
3051,9790
3051,5784
3051,6110
3051,6502
3051,5773
3051,1736
3051,3259
3051,6611
3051,4120
3051,5358
3051,1421
3051,2868
3051,4660
3051,6726
3051,6205
3051,4898
3051,4073
3051,2452
3051,9802
3051,3753
3051,5444
3051,7076
3051,769
3051,7800
3051,3040
3051,4645
3051,8120
3051,1
3051,8611
3051,9410
3051,6245
3051,3416
3051,6359
3051,2781
3051,3254
3051,3471
3051,7655
3051,1629
3051,3291
3051,4869
3051,4009
3051,1549
3051,1887
3051,772
3051,5723
3051,1674
3051,850
3051,7469
3051,4635
3051,9388
3051,7767
3051,3535
3051,5635
3051,3455
3051,130
3051,6111
3051,2841
3053,8125
3053,4669
3054,3682
3054,5315
3054,6356
3054,3026
3054,4983
3054,7871
3055,255
3055,8291
3057,784
3058,6769
3060,7384
3060,2039
3064,4262
3064,6127
3064,688
3065,7492
3065,3712
3065,4402
3065,2959
3065,2838
3065,5518
3065,189
3065,4779
3065,522
3068,3397
3068,1351
3068,4983
3068,5100
3068,3697
3069,8050
3069,2234
3069,5276
3072,2903
3072,8395
3072,4955
3072,1478
3073,3393
3073,6263
3073,9094
3073,9644
3073,4898
3073,8881
3073,3440
3073,7093
3073,1296
3073,7555
3073,9086
3073,4182
3073,7327
3076,3263
3080,3178
3080,1768
3080,8094
3081,2190
3081,917
3081,1097
3081,1509
3081,7612
3081,1283
3081,3471
3081,5715
3081,2623
3081,3684
3081,6632
3081,478
3081,5942
3081,690
3081,2798
3084,794
3087,1949
3087,1239
3087,721
3087,1869
3087,5781
3087,2478
3087,5854
3087,3283
3087,9887
3087,3940
3087,8266
3087,8817
3088,2915
3090,256
3090,2457
3090,6601
3090,6140
3092,1670
3092,5988
3092,4372
3092,8878
3092,6158
3095,327
3095,7113
3095,2068
3095,3721
3097,2755
3097,7949
3100,7201
3100,6661
3101,7073
3104,2719
3104,5834
3104,4867
3104,1313
3104,4594
3104,6528
3104,977
3104,7746
3104,8696
3104,3980
3104,101
3104,7395
3104,4227
3104,9386
3104,8098
3104,1710
3104,5616
3104,1786
3104,4011
3104,986
3104,4952
3104,1508
3104,2442
3104,7749
3106,1041
3106,8908
3106,7453
3106,3323
3106,319
3106,8873
3106,6206
3106,4476
3106,3726
3106,5614
3106,4882
3106,3681
3106,6444
3106,2825
3106,133
3106,3920
3106,8765
3106,6663
3106,976
3106,645
3107,4727
3107,3246
3108,5294
3108,1030
3108,2512
3108,7069
3112,7745
3112,5998
3114,5167
3114,434
3114,4855
3114,8756
3114,1685
3114,6663
3114,9909
3114,7364
3114,2478
3114,242
3114,4923
3117,6245
3117,445
3118,1813
3119,7428
3119,7139
3119,1295
3121,6803
3121,2620
3121,3145
3121,2317
3121,4922
3121,9569
3121,5475
3121,7002
3121,5034
3121,8257
3121,6699
3121,1707
3121,6359
3121,2517
3121,2963
3121,8897
3121,7076
3121,5093
3121,7471
3121,4521
3121,7469
3121,4300
3121,3334
3121,1110
3121,3278
3121,8413
3121,6843
3121,9640
3121,7998
3121,6433
3121,3310
3121,1013
3121,5297
3121,507
3121,3924
3122,8849
3122,8726
3124,3010
3124,4874
3124,3383
3124,7529
3124,1822
3124,2191
3124,2770
3124,9806
3124,6512
3124,5958
3124,6052
3124,3968
3127,3897
3128,6904
3132,2877
3139,4055
3139,7224
3142,3712
3142,2760
3142,4139
3142,6070
3142,4435
3143,6964
3143,331
3145,7575
3145,1186
3146,7364
3156,7564
3161,9211
3161,6140
3163,8538
3164,4534
3164,4388
3175,939
3175,7932
3176,7481
3177,6721
3180,1443
3180,5375
3180,9100
3180,1862
3180,3816
3180,4841
3180,1516
3180,2894
3180,5898
3180,2773
3180,2859
3180,21
3180,3967
3180,7235
3180,3437
3180,912
3180,379
3180,706
3180,4337
3180,644
3180,3935
3180,56
3180,4282
3180,7213
3180,81
3180,9961
3180,9921
3180,1088
3180,2600
3180,2396
3180,5137
3180,3711
3180,7944
3180,6119
3180,3114
3180,4415
3180,7644
3180,5322
3180,6709
3180,8224
3180,4746
3180,8689
3180,7208
3180,6084
3180,242
3180,7822
3180,3563
3181,6837
3181,7416
3181,9776
3181,9241
3181,7357
3181,2721
3181,2284
3181,9323
3181,4559
3181,1654
3181,3663
3181,2675
3181,6896
3181,328
3181,3334
3181,7335
3181,5426
3188,8673
3189,3732
3191,6088
3191,5487
3191,4961
3194,6177
3202,5964
3214,1840
3214,1308
3214,2718
3215,46
3215,7267
3215,8798
3215,7202
3215,6927
3215,1521
3215,2160
3215,2887
3215,9033
3215,2367
3215,113
3215,886
3215,2104
3215,8671
3215,8967
3215,7158
3215,3501
3215,5723
3219,7210
3220,5450
3223,1113
3228,9225
3228,934
3229,4823
3230,2833
3230,3864
3230,3263
3230,3935
3230,8692
3230,7078
3232,9336
3232,2711
3232,8933
3232,3727
3232,7576
3232,9895
3232,83
3232,1840
3232,7132
3232,9912
3232,4424
3232,2152
3232,1034
3232,7498
3232,6834
3232,6229
3232,2145
3232,4657
3232,8440
3232,1334
3232,1733
3232,7689
3232,6373
3232,3090
3232,7276
3232,9582
3232,4147
3232,742
3232,2863
3232,1467
3232,6275
3232,2605
3232,741
3232,3953
3232,7750
3232,8930
3232,3709
3232,7155
3232,7902
3232,5051
3232,549
3232,9078
3232,940
3232,2237
3232,5637
3232,7957
3232,5549
3232,3161
3232,3168
3232,7215
3232,1462
3232,8922
3232,5528
3232,594
3232,2989
3232,5947
3232,6489
3232,5502
3232,9815
3232,30
3232,6491
3232,7915
3232,249
3232,6576
3232,6140
3232,3277
3232,9074
3232,4633
3232,4331
3232,9765
3232,4989
3232,1650
3232,1499
3232,5498
3232,3606
3232,3275
3232,3227
3232,8606
3235,2310
3235,2234
3237,4983
3238,3940
3238,3826
3239,2240
3249,778
3249,3653
3253,2707
3253,183
3254,5142
3254,1247
3254,1090
3257,9787
3257,9770
3257,2141
3259,1789
3259,5315
3259,5290
3259,4120
3259,2877
3259,9477
3260,4940
3260,9543
3260,1205
3260,958
3260,5448
3261,5032
3261,9278
3261,4145
3261,8220
3261,3067
3261,1396
3261,6923
3261,6063
3261,9942
3261,5399
3261,3439
3261,8653
3261,7340
3261,4558
3261,448
3261,7479
3261,2798
3261,7350
3261,1415
3261,7990
3261,7717
3261,1592
3261,8725
3261,9645
3263,978
3263,2473
3263,8692
3264,1004
3264,3828
3264,4139
3264,6524
3264,7185
3269,675
3274,572
3274,9386
3274,4295
3277,2504
3278,4176
3283,2308
3283,1581
3286,1957
3286,3146
3286,5165
3288,6128
3291,2043
3293,8480
3299,6648
3299,3353
3299,9150
3304,286
3304,2320
3305,1687
3306,7117
3306,3695
3311,2165
3312,7978
3312,2475
3312,6390
3312,8063
3312,8995
3312,8553
3312,50
3312,2600
3315,1807
3315,211
3315,8798
3315,8269
3315,9163
3315,2470
3315,9133
3315,4955
3315,3868
3315,4210
3315,7553
3315,5426
3315,8585
3315,5215
3315,3721
3317,3692
3317,3779
3317,4244
3317,6371
3317,3696
3319,7043
3321,5178
3321,8515
3323,2122
3323,3712
3323,1862
3323,6625
3323,3720
3323,4622
3323,4451
3323,9527
3323,5211
3323,203
3323,2
3323,9038
3325,5142
3325,1235
3325,5048
3325,1373
3325,9900
3325,6691
3325,3026
3325,3907
3325,4139
3325,284
3325,9871
3327,5380
3328,1502
3328,1776
3328,9621
3328,7928
3329,6236
3330,6666
3330,2117
3330,3122
3334,2639
3334,3380
3334,3832
3334,948
3334,2983
3334,4694
3334,5409
3334,4758
3334,7428
3334,4971
3337,5470
3341,1738
3345,6904
3345,5913
3345,9159
3345,6814
3345,8430
3345,6303
3345,117
3345,328
3347,8258
3347,6127
3347,3736
3354,1866
3358,2052
3362,9705
3363,1561
3365,8807
3365,2748
3365,9932
3365,9285
3365,8588
3365,1795
3369,7429
3369,8411
3369,2620
3369,4784
3369,6699
3369,2662
3369,2472
3369,3323
3369,2340
3369,6385
3369,8379
3369,5034
3369,3218
3369,7163
3369,3121
3369,4133
3369,9160
3369,6282
3369,507
3369,6843
3369,6590
3369,6205
3369,3924
3369,1254
3369,7076
3369,3979
3369,9086
3369,8897
3369,8196
3369,9301
3369,8413
3369,5297
3370,1962
3371,731
3373,7666
3373,2159
3373,7255
3377,1463
3377,8070
3377,9773
3377,8119
3377,704
3377,4139
3377,8135
3377,2288
3380,6267
3380,9705
3381,3211
3383,1956
3383,4522
3383,5856
3383,4534
3383,4371
3385,1288
3385,4318
3385,1813
3387,6433
3391,2298
3391,8596
3392,1443
3392,8471
3392,2999
3392,6709
3392,627
3392,7109
3392,625
3392,2340
3392,923
3392,4435
3392,7213
3394,5375
3394,1952
3394,8873
3394,4382
3394,9376
3394,1050
3394,8224
3394,7905
3394,1319
3394,1862
3394,9961
3394,3494
3396,902
3397,5100
3398,2819
3398,873
3400,9301
3402,5189
3402,1813
3402,1851
3406,6371
3409,8401
3409,8327
3409,6327
3411,3446
3411,7596
3412,7204
3412,7308
3414,4650
3414,229
3414,7023
3414,1191
3420,304
3420,5146
3422,2639
3422,3175
3422,9639
3423,8603
3423,6399
3423,7394
3423,7490
3423,1019
3423,739
3426,7209
3430,4280
3430,7612
3430,6850
3430,2877
3430,7428
3430,5162
3430,9914
3430,4843
3430,9324
3430,8582
3432,8048
3432,4759
3432,3065
3432,7738
3432,73
3432,8588
3432,518
3432,2999
3432,3414
3432,7091
3432,4333
3432,3246
3432,535
3432,9170
3432,5399
3432,3547
3432,5802
3432,7771
3432,3976
3432,6927
3432,345
3432,6124
3436,7924
3436,200
3436,4546
3437,4450
3437,1923
3437,6636
3437,372
3437,3816
3437,4855
3437,7280
3437,5991
3437,7632
3437,2600
3437,184
3437,5231
3437,2859
3437,6729
3437,7078
3437,4923
3437,6377
3438,6083
3438,1738
3440,6996
3440,582
3442,601
3442,4023
3442,7612
3442,9049
3442,9457
3442,6834
3442,6203
3442,7039
3443,4139
3444,9592
3444,2340
3444,4452
3444,8379
3444,7139
3444,4244
3444,265
3444,2041
3445,9273
3454,2839
3454,2122
3454,7320
3454,7674
3454,6844
3454,7770
3454,6632
3454,2394
3458,6344
3458,4384
3463,84
3463,8010
3463,9601
3463,6677
3463,2590
3467,2176
3468,7575
3468,9806
3471,4560
3471,6850
3471,4947
3471,6758
3471,4544
3471,4159
3471,4556
3471,1558
3471,4645
3471,9410
3471,5680
3474,2687
3475,9987
3475,8988
3475,1291
3475,5125
3476,3823
3476,7907
3477,45
3477,7042
3477,9908
3477,3739
3479,823
3479,982
3479,3562
3488,1649
3494,3659
3495,6338
3495,2975
3495,3364
3495,7855
3495,4614
3495,8178
3495,6234
3495,9286
3501,4703
3501,5144
3501,3315
3501,1849
3501,1521
3501,1802
3501,1715
3502,5616
3505,3855
3505,7196
3505,8283
3505,8532
3509,9427
3509,5512
3512,9854
3517,719
3520,87
3520,4970
3520,9026
3520,8629
3525,6630
3531,8094
3535,1956
3535,6784
3535,6698
3535,2290
3535,7111
3538,6355
3538,2125
3538,8406
3538,9133
3538,3440
3538,7393
3542,8609
3543,2085
3543,2317
3543,470
3543,3318
3546,1928
3546,5151
3546,6862
3546,3065
3546,4060
3546,5237
3546,6927
3546,7169
3546,4803
3546,1114
3546,3199
3546,6373
3546,2566
3546,8859
3546,7678
3546,8611
3546,7083
3546,6512
3546,170
3546,3354
3546,1032
3546,7469
3546,7021
3546,2781
3546,7767
3546,5808
3546,9478
3546,5280
3546,6245
3546,1455
3546,8249
3546,2452
3546,4635
3546,5899
3546,5778
3547,700
3547,4867
3547,409
3547,6375
3547,4944
3547,1509
3550,9370
3550,6838
3551,3259
3551,4955
3551,1216
3551,6574
3555,4960
3559,626
3559,3101
3559,3084
3562,6770
3562,823
3562,6863
3563,8422
3563,2695
3563,3014
3563,3641
3563,3656
3563,8108
3563,5991
3563,9961
3563,9921
3563,56
3563,7987
3563,5137
3563,4841
3563,2773
3563,7585
3563,7235
3563,8125
3563,8689
3563,81
3563,7786
3563,1091
3563,7334
3563,851
3563,1253
3563,894
3563,3816
3565,1694
3565,3498
3565,535
3565,2078
3565,1204
3565,4373
3565,8371
3567,4430
3567,4812
3567,9476
3567,2748
3576,919
3579,5949
3579,5155
3579,254
3581,8096
3581,3096
3581,1738
3585,2877
3588,5949
3596,6404
3597,2055
3597,5120
3597,2860
3599,2231
3599,926
3599,8817
3599,9086
3599,4189
3603,4542
3605,2056
3605,2031
3613,680
3614,5487
3615,3092
3616,6994
3618,1319
3618,7205
3618,7452
3618,7087
3618,1781
3618,5930
3618,1957
3618,8488
3618,9227
3618,2177
3620,566
3620,2085
3620,2318
3620,2804
3620,5941
3620,323
3620,5047
3620,5570
3623,6996
3624,262
3626,6455
3626,1628
3626,452
3626,6131
3626,7701
3626,1558
3626,7948
3626,9224
3627,6331
3627,796
3630,3897
3635,7513
3635,4103
3635,3031
3635,9502
3635,85
3635,5978
3635,5206
3635,4955
3635,7084
3635,1361
3635,5161
3635,7655
3635,7400
3635,5280
3635,6239
3635,4712
3635,4483
3635,8846
3635,3972
3635,5507
3635,4731
3635,987
3635,2435
3639,4709
3639,842
3639,571
3639,9178
3639,9177
3639,3077
3639,4902
3639,6716
3640,6727
3641,5202
3641,3935
3641,4813
3641,1862
3641,379
3641,6913
3641,9212
3641,5213
3641,2773
3641,5137
3641,4904
3641,1191
3641,4337
3641,4415
3641,8488
3641,6729
3641,9038
3643,4996
3646,6088
3646,4239
3646,1718
3646,1135
3646,1443
3646,5375
3646,6232
3646,8121
3646,6837
3646,3180
3646,4608
3646,9854
3646,7104
3646,5261
3646,3692
3646,4356
3646,8474
3646,9250
3646,9587
3646,7305
3646,874
3646,933
3646,5536
3646,2428
3646,1789
3646,6795
3646,8908
3646,5416
3646,1058
3646,8492
3646,4603
3646,3685
3646,4330
3646,8066
3646,4446
3646,686
3646,4450
3646,9776
3646,8669
3646,7333
3646,2662
3646,1798
3646,7991
3646,5745
3646,9065
3646,5230
3646,3397
3646,6463
3646,3615
3646,8740
3646,1694
3646,2647
3646,706
3646,968
3646,5893
3646,5717
3646,4145
3646,4340
3646,8586
3646,4709
3646,2618
3646,4642
3646,6402
3646,4500
3646,1301
3646,1615
3646,599
3646,4945
3646,1710
3646,4545
3646,6625
3646,3813
3646,2238
3646,4383
3646,2154
3646,2083
3646,8425
3646,2099
3646,702
3646,5404
3646,699
3646,3402
3646,5223
3646,9503
3646,3656
3646,3380
3646,5659
3646,5188
3646,7528
3646,2604
3646,8108
3646,2843
3646,372
3646,7073
3646,5089
3646,5840
3646,2919
3646,8612
3646,8808
3646,631
3646,8791
3646,7898
3646,2520
3646,3257
3646,4241
3646,2799
3646,7527
3646,3177
3646,7806
3646,9318
3646,473
3646,7903
3646,5021
3646,9094
3646,532
3646,954
3646,134
3646,4229
3646,784
3646,7087
3646,3317
3646,258
3646,6494
3646,8919
3646,5086
3646,1527
3646,4855
3646,5639
3646,2042
3646,7592
3646,1533
3646,5397
3646,6989
3646,9306
3646,8354
3646,2456
3646,8346
3646,3760
3646,1730
3646,2396
3646,7905
3646,5899
3646,1370
3646,2927
3646,2849
3646,2888
3646,6683
3646,4791
3646,7466
3646,7857
3646,4952
3646,3753
3646,6759
3646,8986
3646,192
3646,7417
3646,6934
3646,8428
3646,5287
3646,3981
3646,3438
3646,8719
3646,4425
3646,3935
3646,5490
3646,4799
3646,7945
3646,7242
3646,866
3646,4798
3646,6987
3646,6002
3646,9961
3646,1559
3646,769
3646,551
3646,6110
3646,4559
3646,9888
3646,446
3646,7893
3646,184
3646,8213
3646,7171
3646,3083
3646,7871
3646,8004
3646,6330
3646,7213
3646,515
3646,8582
3646,4264
3646,6294
3646,7610
3646,6590
3646,6752
3646,1106
3646,1335
3646,9882
3646,3192
3646,3735
3646,1765
3646,9185
3646,9495
3646,7253
3646,636
3646,1549
3646,1164
3646,9596
3646,8384
3646,6763
3646,2478
3646,3392
3646,7858
3646,3250
3646,4046
